,a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,r,s,t,u
0,m2,0.990099,s_fed,0.1,L2S_num_last_timepoint,1511.7319587628865,3.6358784946443623,L2S_num_sum,1629.8865979381444,3.703459081524543,L2S_num_max,1579.5257731958764,3.66199990379934,Adult_num,380.6082474226804,3.636647560188579,Food_cons_Ad,3.6879500928740934e-06,7.829059665553688e-07
1,m2,0.950099,s_fed,0.1,L2S_num_last_timepoint,1496.675,4.191000567823115,L2S_num_sum,1591.9,4.044906157475695,L2S_num_max,1535.2,4.156069223726315,Adult_num,23.3625,2.7405905622231916,Food_cons_Ad,9.413903689300775e-06,3.2367090572153602e-06
2,m2,0.900099,s_fed,0.1,L2S_num_last_timepoint,1407.3589743589744,8.785602122128177,L2S_num_sum,1472.9102564102564,9.511585481616853,L2S_num_max,1415.8461538461538,8.819782900046635,Adult_num,51.23076923076923,9.482600977808604,Food_cons_Ad,0.0009668006997248534,0.0006488970179877539
3,m2,0.8500989999999999,s_fed,0.1,L2S_num_last_timepoint,1052.6338028169014,32.2305530057582,L2S_num_sum,1083.112676056338,33.542528632778925,L2S_num_max,1052.6901408450703,32.23735283996639,Adult_num,210.2112676056338,13.99233644076688,Food_cons_Ad,0.009208360437618768,0.0018875265384799525
4,m2,0.800099,s_fed,0.1,L2S_num_last_timepoint,453.9850746268657,28.929439670759177,L2S_num_sum,464.1194029850746,29.66624631183241,L2S_num_max,453.9850746268657,28.929439670759177,Adult_num,263.94029850746267,6.558641317920905,Food_cons_Ad,0.022964775124403237,0.0030415152284428873
5,m2,0.990099,s_fed,0.2,L2S_num_last_timepoint,1620.7362637362637,3.9376035417464763,L2S_num_sum,1745.2637362637363,4.122626898387155,L2S_num_max,1690.3076923076924,4.121111918536294,Adult_num,389.989010989011,5.1492141606897865,Food_cons_Ad,3.219615666271054e-06,7.38818477932081e-07
6,m2,0.950099,s_fed,0.2,L2S_num_last_timepoint,1601.5238095238096,3.998259668396423,L2S_num_sum,1703.7619047619048,4.243641899515003,L2S_num_max,1643.142857142857,4.077847704145542,Adult_num,22.964285714285715,2.303147490198946,Food_cons_Ad,1.0786163408571933e-05,2.9409514695746237e-06
7,m2,0.900099,s_fed,0.2,L2S_num_last_timepoint,1515.1216216216217,5.602861723930318,L2S_num_sum,1583.662162162162,6.350501530422885,L2S_num_max,1522.945945945946,5.820557851532181,Adult_num,60.86486486486486,9.091808754117382,Food_cons_Ad,0.0008673838613338787,0.00036629410381266205
8,m2,0.8500989999999999,s_fed,0.2,L2S_num_last_timepoint,1162.1549295774648,32.49238665128664,L2S_num_sum,1197.718309859155,34.03039346400992,L2S_num_max,1162.1690140845071,32.49369532356826,Adult_num,203.9718309859155,14.593898725579438,Food_cons_Ad,0.007173442412003395,0.0015274587996719268
9,m2,0.800099,s_fed,0.2,L2S_num_last_timepoint,440.6478873239437,30.408215946002688,L2S_num_sum,451.1267605633803,31.25810593994304,L2S_num_max,440.6478873239437,30.408215946002688,Adult_num,259.40845070422534,6.285737343352262,Food_cons_Ad,0.024316258907959003,0.0031045035935715736
10,m2,0.990099,s_fed,0.3,L2S_num_last_timepoint,1647.25,3.817179744787161,L2S_num_sum,1773.3478260869565,3.8003958724130515,L2S_num_max,1718.891304347826,3.7487840526396248,Adult_num,390.8369565217391,4.705144463036117,Food_cons_Ad,2.979722734274387e-06,6.429094906193549e-07
11,m2,0.950099,s_fed,0.3,L2S_num_last_timepoint,1634.7882352941176,4.209702482472788,L2S_num_sum,1738.964705882353,4.150746517812505,L2S_num_max,1678.0470588235294,4.0678388085183075,Adult_num,21.388235294117646,2.142480441431833,Food_cons_Ad,1.6424706007643637e-05,7.733546575636729e-06
12,m2,0.900099,s_fed,0.3,L2S_num_last_timepoint,1530.837837837838,8.116356411720922,L2S_num_sum,1598.4324324324325,9.167919718984425,L2S_num_max,1536.9864864864865,8.37030534492544,Adult_num,77.02702702702703,11.323373960204655,Food_cons_Ad,0.0008134661769670986,0.0003159701128544267
13,m2,0.8500989999999999,s_fed,0.3,L2S_num_last_timepoint,1177.9253731343283,33.650741024841594,L2S_num_sum,1214.134328358209,35.260136171879935,L2S_num_max,1177.9253731343283,33.650741024841594,Adult_num,196.73134328358208,14.551528586734857,Food_cons_Ad,0.007052105950889979,0.0014581520816327573
14,m2,0.800099,s_fed,0.3,L2S_num_last_timepoint,424.1272727272727,30.217829313968227,L2S_num_sum,434.0181818181818,30.977514283502043,L2S_num_max,424.1454545454545,30.21326462077535,Adult_num,264.03636363636366,7.004950805113698,Food_cons_Ad,0.024428290378342148,0.003476697235661012
15,m2,0.990099,s_fed,0.4,L2S_num_last_timepoint,1659.887640449438,4.4695210638165355,L2S_num_sum,1785.8651685393259,4.35782059754379,L2S_num_max,1730.629213483146,4.43427147792702,Adult_num,387.4719101123595,5.5618697181712395,Food_cons_Ad,2.581304063589864e-06,5.747756942882358e-07
16,m2,0.950099,s_fed,0.4,L2S_num_last_timepoint,1647.7317073170732,4.530436690163496,L2S_num_sum,1752.5,4.596787758148707,L2S_num_max,1688.7073170731708,4.538818079503858,Adult_num,25.097560975609756,3.1706749583785014,Food_cons_Ad,2.028231610312871e-05,1.0182908721549359e-05
17,m2,0.900099,s_fed,0.4,L2S_num_last_timepoint,1536.52,11.521188627367724,L2S_num_sum,1605.9866666666667,12.688186934613144,L2S_num_max,1543.8266666666666,11.663670760768909,Adult_num,78.30666666666667,13.151576116738037,Food_cons_Ad,0.0017185745998149727,0.0008452481352081971
18,m2,0.8500989999999999,s_fed,0.4,L2S_num_last_timepoint,1030.6379310344828,48.10337287255007,L2S_num_sum,1061.5,50.092517248901736,L2S_num_max,1030.6379310344828,48.10337287255007,Adult_num,248.4655172413793,16.37876348308598,Food_cons_Ad,0.012865871551484682,0.0025086562632220606
