,a,b,c,d,e,f
0,m2,0.990099,s_fed,0.1,effectiveness_dauer_prod,0.13859487489658928
1,m2,0.950099,s_fed,0.1,effectiveness_dauer_prod,0.12258763099647758
2,m2,0.900099,s_fed,0.1,effectiveness_dauer_prod,0.10126912583081435
3,m2,0.8500989999999999,s_fed,0.1,effectiveness_dauer_prod,0.07464254618213184
4,m2,0.800099,s_fed,0.1,effectiveness_dauer_prod,0.05910796173526712
5,m2,0.990099,s_fed,0.2,effectiveness_dauer_prod,0.14697718557923156
6,m2,0.950099,s_fed,0.2,effectiveness_dauer_prod,0.13075841955108813
7,m2,0.900099,s_fed,0.2,effectiveness_dauer_prod,0.10578695550884243
8,m2,0.8500989999999999,s_fed,0.2,effectiveness_dauer_prod,0.08427212646331345
9,m2,0.800099,s_fed,0.2,effectiveness_dauer_prod,0.06148328679998944
10,m2,0.990099,s_fed,0.3,effectiveness_dauer_prod,0.14848465745300513
11,m2,0.950099,s_fed,0.3,effectiveness_dauer_prod,0.1320754832978382
12,m2,0.900099,s_fed,0.3,effectiveness_dauer_prod,0.10660834594099021
13,m2,0.8500989999999999,s_fed,0.3,effectiveness_dauer_prod,0.08538200163230866
14,m2,0.800099,s_fed,0.3,effectiveness_dauer_prod,0.06295063284249551
15,m2,0.990099,s_fed,0.4,effectiveness_dauer_prod,0.15166514029276715
16,m2,0.950099,s_fed,0.4,effectiveness_dauer_prod,0.13454722892028317
17,m2,0.900099,s_fed,0.4,effectiveness_dauer_prod,0.10777572428150776
18,m2,0.8500989999999999,s_fed,0.4,effectiveness_dauer_prod,0.08344932205713398
19,m2,0.800099,s_fed,0.4,effectiveness_dauer_prod,0.06129387828172955
20,m2,0.990099,s_fed,0.5,effectiveness_dauer_prod,0.14979681009535514
21,m2,0.950099,s_fed,0.5,effectiveness_dauer_prod,0.13345350184736887
22,m2,0.900099,s_fed,0.5,effectiveness_dauer_prod,0.10550788697421834
23,m2,0.8500989999999999,s_fed,0.5,effectiveness_dauer_prod,0.08438106978534826
24,m2,0.800099,s_fed,0.5,effectiveness_dauer_prod,0.06326778883506523
25,m2,0.990099,s_fed,0.6,effectiveness_dauer_prod,0.14905729178564495
26,m2,0.950099,s_fed,0.6,effectiveness_dauer_prod,0.13232665491192758
27,m2,0.900099,s_fed,0.6,effectiveness_dauer_prod,0.10362722684949838
28,m2,0.8500989999999999,s_fed,0.6,effectiveness_dauer_prod,0.08543115379206574
29,m2,0.800099,s_fed,0.6,effectiveness_dauer_prod,0.06290628642145148
30,m2,0.990099,s_fed,0.7,effectiveness_dauer_prod,0.14445992870690827
31,m2,0.950099,s_fed,0.7,effectiveness_dauer_prod,0.12872762232562251
32,m2,0.900099,s_fed,0.7,effectiveness_dauer_prod,0.1028140881693332
33,m2,0.8500989999999999,s_fed,0.7,effectiveness_dauer_prod,0.07905822627691961
34,m2,0.800099,s_fed,0.7,effectiveness_dauer_prod,0.06277283383189744
35,m2,0.990099,s_fed,0.8,effectiveness_dauer_prod,0.14396778127533666
36,m2,0.950099,s_fed,0.8,effectiveness_dauer_prod,0.1239462882398808
37,m2,0.900099,s_fed,0.8,effectiveness_dauer_prod,0.10269104857131044
38,m2,0.8500989999999999,s_fed,0.8,effectiveness_dauer_prod,0.07810269887432442
39,m2,0.800099,s_fed,0.8,effectiveness_dauer_prod,0.06142714343327069
40,m2,0.990099,s_fed,0.9,effectiveness_dauer_prod,0.1451967133180325
41,m2,0.950099,s_fed,0.9,effectiveness_dauer_prod,0.1223130916619447
42,m2,0.900099,s_fed,0.9,effectiveness_dauer_prod,0.09924330373377661
43,m2,0.8500989999999999,s_fed,0.9,effectiveness_dauer_prod,0.07761722449040469
44,m2,0.800099,s_fed,0.9,effectiveness_dauer_prod,0.05799217659274642
