time,m2,m2_v,sfed,sfed_v,L2S,L2S_n,L2S_sem,L2Ssum,L2Ssum_n,L2Ssum_sem,L2Smax,L2Smax_n,L2Smax_sem,Ad,Ad_n,Ad_sem,Food_cond_ad,Food_cond_ad_n,Food_cond_ad_sem,Food_cond_ad_n_cumul
100.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,0.0,0.0,Food_cons_Ad,0.0,0.0,0.0
101.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,0.0,0.0,Food_cons_Ad,0.0,0.0,0.0
102.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0,0.0
103.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0005827630615388501,7.709958415057272e-05,0.0005827630615388501
104.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0005371320861073074,0.00010194831370944493,0.0011198951476461575
105.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.5,0.07359207261412203,Food_cons_Ad,0.00044565974163711603,0.0001271336342076544,0.0015655548892832736
106.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.2,0.06405126152203486,Food_cons_Ad,0.0007013290910162202,0.00010686099732368832,0.002266883980299494
107.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.181818181818182,0.12196734422726126,Food_cons_Ad,0.0005110477008156358,9.115972960539139e-05,0.0027779316811151296
108.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.0,0.0,L2S_num_sum,1.0,0.0,L2S_num_max,1.0,0.0,Adult_num,1.98,0.14425034927273525,Food_cons_Ad,0.0003998980741992282,0.00015102231838240546,0.0031778297553143576
109.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.0,0.0,L2S_num_sum,1.0,0.0,L2S_num_max,1.0,0.0,Adult_num,1.5,0.12928295519346775,Food_cons_Ad,0.0008055554152672913,0.0001337314708670833,0.0039833851705816485
110.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.0,0.0,L2S_num_sum,1.0,0.0,L2S_num_max,1.0,0.0,Adult_num,1.148148148148148,0.06966962541673781,Food_cons_Ad,0.0005870665148009287,0.00011580195077918357,0.004570451685382577
111.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.125,0.125,L2S_num_sum,1.125,0.125,L2S_num_max,1.0909090909090908,0.09090909090909093,Adult_num,2.7209302325581395,0.2264991435090939,Food_cons_Ad,0.0004121108052826949,9.835332809051091e-05,0.004982562490665272
112.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.2,0.2,L2S_num_sum,1.2,0.2,L2S_num_max,1.0909090909090908,0.09090909090909093,Adult_num,1.625,0.13722291428594646,Food_cons_Ad,0.0009661254736931119,0.00017497849256837195,0.005948687964358383
113.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.4,0.24494897427831774,L2S_num_sum,1.4,0.24494897427831774,L2S_num_max,1.181818181818182,0.12196734422726126,Adult_num,1.4090909090909092,0.1258579373169405,Food_cons_Ad,0.0005947072043635263,0.00011556479249884004,0.006543395168721909
114.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.4,0.22110831935702666,L2S_num_sum,1.4,0.22110831935702666,L2S_num_max,1.25,0.14433756729740646,Adult_num,2.925,0.2712447565368185,Food_cons_Ad,0.0004940646586059581,0.00013293595072355597,0.007037459827327867
115.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.5,0.34156502553198664,L2S_num_sum,1.4285714285714286,0.29738085706659034,L2S_num_max,1.25,0.14433756729740646,Adult_num,2.0285714285714285,0.22261137061913874,Food_cons_Ad,0.0010394434483977678,0.00020745585182014345,0.008076903275725635
116.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.5,0.34156502553198664,L2S_num_sum,1.4285714285714286,0.29738085706659034,L2S_num_max,1.25,0.14433756729740646,Adult_num,1.4583333333333333,0.15901835035238002,Food_cons_Ad,0.0006667075506751272,0.00014836570698733412,0.008743610826400763
117.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.3333333333333333,0.18802535827258876,L2S_num_sum,1.3076923076923077,0.17484848329469044,L2S_num_max,1.263157894736842,0.12892051277806196,Adult_num,3.9743589743589753,0.3826309580394335,Food_cons_Ad,0.00042069644705941767,0.00011146332390751127,0.00916430727346018
118.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.3,0.21343747458109494,L2S_num_sum,1.2727272727272727,0.19497827808661108,L2S_num_max,1.25,0.12301048307916045,Adult_num,2.805555555555556,0.33998002846209424,Food_cons_Ad,0.00139193584207599,0.00028084017499757744,0.01055624311553617
119.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.3333333333333333,0.2357022603955159,L2S_num_sum,1.3,0.21343747458109494,L2S_num_max,1.25,0.12301048307916045,Adult_num,1.68,0.17048949136725894,Food_cons_Ad,0.0009212169165200654,0.0002060558280393317,0.011477460032056236
120.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.45,0.21119958133929795,L2S_num_sum,1.5,0.2115108557622118,L2S_num_max,1.4230769230769231,0.16800253590647352,Adult_num,4.405405405405405,0.526275740790447,Food_cons_Ad,0.0005516628367970506,0.0001391085266567265,0.012029122868853288
121.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.6923076923076923,0.2083086770419477,L2S_num_sum,1.6428571428571428,0.1990952849669609,L2S_num_max,1.5384615384615383,0.17742403991801228,Adult_num,3.135135135135135,0.4085463907521885,Food_cons_Ad,0.0014012204169018393,0.00030396328124893227,0.013430343285755127
122.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.3846153846153846,0.180400606147055,L2S_num_sum,1.3571428571428572,0.1692628769313117,L2S_num_max,1.5,0.16666666666666666,Adult_num,2.16,0.3496665077851561,Food_cons_Ad,0.0008508930637159723,0.00018216157678755922,0.014281236349471099
123.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.5294117647058822,0.2120912514978817,L2S_num_sum,1.5,0.20211302086361085,L2S_num_max,1.5,0.15720255620746415,Adult_num,5.0555555555555545,0.7002770930529384,Food_cons_Ad,0.000471536914050992,0.0001257952926571709,0.014752773263522092
124.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.8125,0.20854156260403664,L2S_num_sum,1.7647058823529411,0.20163690001179546,L2S_num_max,1.6333333333333333,0.1694028276259367,Adult_num,3.7142857142857135,0.4808455937138216,Food_cons_Ad,0.0015362094030814519,0.0003348381267803236,0.016288982666603544
125.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.9285714285714288,0.2864002753829044,L2S_num_sum,1.8666666666666667,0.2737163402514269,L2S_num_max,1.6774193548387095,0.18772604595952855,Adult_num,2.8,0.3664053405222397,Food_cons_Ad,0.0010552403077844356,0.00022845267176535152,0.01734422297438798
126.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.0,0.24618298195866545,L2S_num_sum,2.0,0.243492376778837,L2S_num_max,1.8484848484848484,0.1952136170715928,Adult_num,5.75,0.7339553638951596,Food_cons_Ad,0.0007938496850915468,0.00018816840433748407,0.018138072659479525
127.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.9523809523809523,0.2437425503251376,L2S_num_sum,2.0454545454545454,0.28282184078418915,L2S_num_max,1.9428571428571428,0.2088095797041661,Adult_num,4.756756756756757,0.6371923745858377,Food_cons_Ad,0.001700658513112744,0.00037427687676409074,0.01983873117259227
128.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.75,0.22797737653224784,L2S_num_sum,1.8571428571428568,0.2697945804612437,L2S_num_max,1.9428571428571428,0.2088095797041661,Adult_num,3.4516129032258065,0.5160618235811395,Food_cons_Ad,0.001277308722070218,0.0002770369080382385,0.021116039894662486
129.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.142857142857143,0.2340933524405179,L2S_num_sum,2.2068965517241383,0.2596858197654621,L2S_num_max,2.1842105263157894,0.20259786163473772,Adult_num,6.083333333333332,0.6904967156226846,Food_cons_Ad,0.0008580754314610824,0.00020248672186422672,0.021974115326123568
130.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.3076923076923075,0.37934855402886014,L2S_num_sum,2.3703703703703702,0.40701872160665264,L2S_num_max,2.41025641025641,0.26924683455698994,Adult_num,5.162162162162162,0.7428472873765058,Food_cons_Ad,0.0017458032765727016,0.00036384043107733836,0.02371991860269627
131.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1.9166666666666667,0.2475727580558915,L2S_num_sum,2.0,0.28284271247461895,L2S_num_max,2.41025641025641,0.26924683455698994,Adult_num,4.666666666666667,0.6456455974820029,Food_cons_Ad,0.0013096584375087445,0.00029834079525536776,0.025029577040205017
132.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.392857142857143,0.33860625365066405,L2S_num_sum,2.5357142857142856,0.3654458133283427,L2S_num_max,2.5121951219512195,0.2685143208687393,Adult_num,6.756756756756758,0.7263853962270719,Food_cons_Ad,0.001125459794786327,0.00028173564346798286,0.026155036834991343
133.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.3703703703703702,0.30730956463026426,L2S_num_sum,2.4285714285714284,0.3428350962929393,L2S_num_max,2.5609756097560976,0.26834810957403304,Adult_num,6.054054054054054,0.7038567562026887,Food_cons_Ad,0.0018918987167263726,0.0003780648375786165,0.028046935551717715
134.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.333333333333333,0.4270084101468989,L2S_num_sum,2.392857142857143,0.4610182131922076,L2S_num_max,2.6829268292682933,0.3053167575275336,Adult_num,5.393939393939394,0.6907662000033252,Food_cons_Ad,0.0015890125624728286,0.00032196000927257824,0.029635948114190545
135.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.9655172413793105,0.4925123054167483,L2S_num_sum,3.1379310344827585,0.5384802047100867,L2S_num_max,2.9512195121951224,0.35775591132508605,Adult_num,8.411764705882353,0.8653743762999621,Food_cons_Ad,0.0012502286061034575,0.00028403212806968,0.030886176720294003
136.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.833333333333333,0.4263810106976212,L2S_num_sum,2.9032258064516134,0.4552084213879749,L2S_num_max,3.0487804878048776,0.3694940831108077,Adult_num,7.111111111111112,0.8220935120194107,Food_cons_Ad,0.0023341656553533263,0.0004901158210181938,0.03322034237564733
137.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,2.7666666666666666,0.43067264506010255,L2S_num_sum,2.78125,0.4416208575858241,L2S_num_max,3.1219512195121952,0.3780487804878049,Adult_num,6.171428571428572,0.7975653228279618,Food_cons_Ad,0.0020527259412641092,0.0004338678988304364,0.03527306831691144
138.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,3.90625,0.5505850535654572,L2S_num_sum,3.9696969696969697,0.5698964028744019,L2S_num_max,3.609756097560976,0.4415577314690651,Adult_num,9.138888888888891,1.0032904418753212,Food_cons_Ad,0.0016029898234893056,0.00034946224726657097,0.03687605814040074
139.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,3.59375,0.5533245835475453,L2S_num_sum,3.6666666666666665,0.5768032768648425,L2S_num_max,3.7804878048780486,0.4769212686494328,Adult_num,9.457142857142856,1.15906573297175,Food_cons_Ad,0.0024886576938292805,0.0005264556374056943,0.03936471583423003
140.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,3.6774193548387095,0.6088718578644781,L2S_num_sum,3.78125,0.6424725031771473,L2S_num_max,3.902439024390244,0.5009805970255473,Adult_num,7.9411764705882355,0.9873903526486991,Food_cons_Ad,0.002619125779652029,0.000549171126563942,0.04198384161388206
141.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,4.5151515151515165,0.6587425063129809,L2S_num_sum,4.647058823529412,0.7163513623948441,L2S_num_max,4.341463414634147,0.5528305832508847,Adult_num,9.722222222222221,1.130115256877439,Food_cons_Ad,0.001965131599469413,0.0004292603447300455,0.04394897321335147
142.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,3.878787878787879,0.6317927471081312,L2S_num_sum,4.0588235294117645,0.6885117594540955,L2S_num_max,4.380952380952381,0.5620110531567516,Adult_num,10.75,1.3004120226187654,Food_cons_Ad,0.0026281884015274585,0.0005632490090065707,0.04657716161487893
143.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,4.181818181818182,0.6677848748799701,L2S_num_sum,4.314285714285714,0.7319496568207736,L2S_num_max,4.523809523809524,0.5954122857784006,Adult_num,9.085714285714284,1.1884397147446026,Food_cons_Ad,0.002698585052566013,0.0005568592267383678,0.04927574666744494
144.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,4.8,0.6733835297594235,L2S_num_sum,5.027777777777779,0.7437422653844704,L2S_num_max,4.790697674418603,0.6221796960973185,Adult_num,11.085714285714284,1.2651577963637106,Food_cons_Ad,0.0020909140101079697,0.00045401516454302617,0.05136666067755291
145.0,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,5.027777777777779,0.8714939837247475,L2S_num_sum,5.243243243243243,0.9399423385015784,L2S_num_max,5.162790697674419,0.7573415009177408,Adult_num,12.147058823529413,1.392705949811461,Food_cons_Ad,0.002810607235748015,0.0005835292306169662,0.05417726791330093
