,a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,r,s,t,u
0,m2,0.990099,s_fed,0.1,L2S_num_last_timepoint,1408.7613636363637,3.272937476922327,L2S_num_sum,1564.3068181818182,3.4892864073974876,L2S_num_max,1506.1136363636363,3.2954257196159378,Adult_num,168.70454545454547,3.93269389442118,Food_cons_Ad,1.919143455973334e-05,0.0
1,m2,0.950099,s_fed,0.1,L2S_num_last_timepoint,1399.0581395348838,3.6789918119930785,L2S_num_sum,1548.4418604651162,3.486052124120183,L2S_num_max,1491.406976744186,3.5018219962314596,Adult_num,1.9333333333333333,0.14626550169748612,Food_cons_Ad,2.626196308174036e-05,0.0
2,m2,0.900099,s_fed,0.1,L2S_num_last_timepoint,1379.8311688311687,3.6032473106371703,L2S_num_sum,1515.8181818181818,3.5178350038621153,L2S_num_max,1458.6493506493507,3.4751223188770335,Adult_num,1.5166666666666666,0.10759745724702958,Food_cons_Ad,1.8325655557038604e-05,8.54948493278503e-06
3,m2,0.8500989999999999,s_fed,0.1,L2S_num_last_timepoint,1341.7826086956522,3.8117951706992765,L2S_num_sum,1464.9855072463768,4.116612879541854,L2S_num_max,1409.7536231884058,4.079161576022683,Adult_num,1.8222222222222222,0.1598259434854019,Food_cons_Ad,2.929218959117194e-05,1.2870255336616326e-05
4,m2,0.800099,s_fed,0.1,L2S_num_last_timepoint,1293.032258064516,5.098499262917378,L2S_num_sum,1395.3225806451612,4.603574714853064,L2S_num_max,1337.983870967742,4.9763317091481385,Adult_num,2.923076923076923,0.31050748351670154,Food_cons_Ad,1.4600182272715795e-05,7.356610341778777e-06
5,m2,0.990099,s_fed,0.2,L2S_num_last_timepoint,1501.2674418604652,4.17649027011466,L2S_num_sum,1668.3023255813953,4.108283639723088,L2S_num_max,1606.4418604651162,4.07916210955755,Adult_num,166.08139534883722,3.4415270016301087,Food_cons_Ad,0.0,0.0
6,m2,0.950099,s_fed,0.2,L2S_num_last_timepoint,1490.0813953488373,4.000075755653328,L2S_num_sum,1646.8139534883721,3.788798799279875,L2S_num_max,1584.2441860465117,4.0261435671954615,Adult_num,2.421875,0.18740697096921755,Food_cons_Ad,0.0,0.0
7,m2,0.900099,s_fed,0.2,L2S_num_last_timepoint,1472.525641025641,3.4415206022342084,L2S_num_sum,1619.051282051282,3.412768010448313,L2S_num_max,1557.923076923077,3.635753618240725,Adult_num,1.7333333333333334,0.1163415383057725,Food_cons_Ad,0.0,0.0
8,m2,0.8500989999999999,s_fed,0.2,L2S_num_last_timepoint,1430.2985074626865,4.096198220020521,L2S_num_sum,1557.8358208955224,3.9895610628188054,L2S_num_max,1496.6268656716418,4.042673536968057,Adult_num,2.227272727272727,0.20527822702396353,Food_cons_Ad,0.00014545087245271585,0.0
9,m2,0.800099,s_fed,0.2,L2S_num_last_timepoint,1374.5833333333333,4.653914679662099,L2S_num_sum,1482.9333333333334,4.559330574975022,L2S_num_max,1423.1166666666666,4.555997578573749,Adult_num,3.7358490566037736,0.46201972152082915,Food_cons_Ad,2.424181207545264e-05,1.2317112211713531e-05
