time,m2,m2_v,sfed,sfed_v,L2S,L2S_n,L2S_sem,L2Ssum,L2Ssum_n,L2Ssum_sem,L2Smax,L2Smax_n,L2Smax_sem,Ad,Ad_n,Ad_sem,Food_cond_ad,Food_cond_ad_n,Food_cond_ad_sem,Food_cond_ad_n_cumul
100.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,0.0,0.0,Food_cons_Ad,0.0,0.0,0.0
101.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,0.0,0.0,Food_cons_Ad,0.0,0.0,0.0
102.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0,0.0
103.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0006143170012769267,7.259240779522533e-05,0.0006143170012769267
104.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0005571858356877293,8.737286317657242e-05,0.001171502836964656
105.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,3.108108108108108,0.11312852328016627,Food_cons_Ad,0.0005638840021810149,0.00011352354124740204,0.001735386839145671
106.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,2.411764705882353,0.1132861646448182,Food_cons_Ad,0.0015772465478280989,0.000195719701754451,0.0033126333869737696
107.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.5689655172413792,0.08199002848168706,Food_cons_Ad,0.0010943573914503053,0.00014548602398591434,0.004406990778424075
108.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,1.1176470588235294,0.08054743492723031,L2S_num_sum,1.1176470588235294,0.08054743492723031,L2S_num_max,1.1176470588235294,0.08054743492723031,Adult_num,8.364864864864865,0.3082082821363855,Food_cons_Ad,0.0006807212287394344,0.0001012695167397006,0.005087712007163509
109.0,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,1.1176470588235294,0.08054743492723031,Adult_num,5.648648648648647,0.27779239771495506,Food_cons_Ad,0.003552353646543187,0.0004400072221580049,0.008640065653706695
