,a,b,c,d,e,f
0,m2,0.990099,s_fed,0.1,effectiveness_dauer_prod,0.11559674251705952
1,m2,0.950099,s_fed,0.1,effectiveness_dauer_prod,0.11997872500641019
2,m2,0.900099,s_fed,0.1,effectiveness_dauer_prod,0.12523556291980287
3,m2,0.8500989999999999,s_fed,0.1,effectiveness_dauer_prod,0.1323744725725897
4,m2,0.800099,s_fed,0.1,effectiveness_dauer_prod,0.13615597987450484
5,m2,0.990099,s_fed,0.2,effectiveness_dauer_prod,0.12197018214462747
6,m2,0.950099,s_fed,0.2,effectiveness_dauer_prod,0.1271379520819293
7,m2,0.900099,s_fed,0.2,effectiveness_dauer_prod,0.13332678381594643
8,m2,0.8500989999999999,s_fed,0.2,effectiveness_dauer_prod,0.13853381722180091
9,m2,0.800099,s_fed,0.2,effectiveness_dauer_prod,0.1437970663071412
10,m2,0.990099,s_fed,0.3,effectiveness_dauer_prod,0.12404520840991519
11,m2,0.950099,s_fed,0.3,effectiveness_dauer_prod,0.1287073294211801
12,m2,0.900099,s_fed,0.3,effectiveness_dauer_prod,0.13504180586830586
13,m2,0.8500989999999999,s_fed,0.3,effectiveness_dauer_prod,0.1412940233032883
14,m2,0.800099,s_fed,0.3,effectiveness_dauer_prod,0.1459766875411941
15,m2,0.990099,s_fed,0.4,effectiveness_dauer_prod,0.12521122215498812
16,m2,0.950099,s_fed,0.4,effectiveness_dauer_prod,0.13068833605058736
17,m2,0.900099,s_fed,0.4,effectiveness_dauer_prod,0.13574214598292042
18,m2,0.8500989999999999,s_fed,0.4,effectiveness_dauer_prod,0.14252299925623566
19,m2,0.800099,s_fed,0.4,effectiveness_dauer_prod,0.14625255314947608
20,m2,0.990099,s_fed,0.5,effectiveness_dauer_prod,0.12658793909797317
21,m2,0.950099,s_fed,0.5,effectiveness_dauer_prod,0.13122412700857983
22,m2,0.900099,s_fed,0.5,effectiveness_dauer_prod,0.13667708397552814
23,m2,0.8500989999999999,s_fed,0.5,effectiveness_dauer_prod,0.14333184615213157
24,m2,0.800099,s_fed,0.5,effectiveness_dauer_prod,0.14706634098454405
25,m2,0.990099,s_fed,0.6,effectiveness_dauer_prod,0.12649535487633695
26,m2,0.950099,s_fed,0.6,effectiveness_dauer_prod,0.131714933017885
27,m2,0.900099,s_fed,0.6,effectiveness_dauer_prod,0.13802142613857463
28,m2,0.8500989999999999,s_fed,0.6,effectiveness_dauer_prod,0.14349617653673086
29,m2,0.800099,s_fed,0.6,effectiveness_dauer_prod,0.1467334997177303
30,m2,0.990099,s_fed,0.7,effectiveness_dauer_prod,0.12793752977378367
31,m2,0.950099,s_fed,0.7,effectiveness_dauer_prod,0.13267793814306608
32,m2,0.900099,s_fed,0.7,effectiveness_dauer_prod,0.13870800323304755
33,m2,0.8500989999999999,s_fed,0.7,effectiveness_dauer_prod,0.14433796531698798
34,m2,0.800099,s_fed,0.7,effectiveness_dauer_prod,0.14901262489283462
35,m2,0.990099,s_fed,0.8,effectiveness_dauer_prod,0.12931967214783682
36,m2,0.950099,s_fed,0.8,effectiveness_dauer_prod,0.13371039514766092
37,m2,0.900099,s_fed,0.8,effectiveness_dauer_prod,0.13974403049620004
38,m2,0.8500989999999999,s_fed,0.8,effectiveness_dauer_prod,0.1440392669437627
39,m2,0.800099,s_fed,0.8,effectiveness_dauer_prod,0.14901687950282033
40,m2,0.990099,s_fed,0.9,effectiveness_dauer_prod,0.13029113558720443
41,m2,0.950099,s_fed,0.9,effectiveness_dauer_prod,0.13492274121691505
42,m2,0.900099,s_fed,0.9,effectiveness_dauer_prod,0.1409912377460684
43,m2,0.8500989999999999,s_fed,0.9,effectiveness_dauer_prod,0.14674284702507467
44,m2,0.800099,s_fed,0.9,effectiveness_dauer_prod,0.1495183215746782
