,a,b,c,d,e,f
0,m2,0.990099,s_fed,0.1,effectiveness_dauer_prod,0.13705464852873883
1,m2,0.950099,s_fed,0.1,effectiveness_dauer_prod,0.13138614035875584
2,m2,0.900099,s_fed,0.1,effectiveness_dauer_prod,0.12293871542665671
3,m2,0.8500989999999999,s_fed,0.1,effectiveness_dauer_prod,0.10746849779627259
4,m2,0.800099,s_fed,0.1,effectiveness_dauer_prod,0.09265648927435015
5,m2,0.990099,s_fed,0.2,effectiveness_dauer_prod,0.14460393779693415
6,m2,0.950099,s_fed,0.2,effectiveness_dauer_prod,0.13965122127078708
7,m2,0.900099,s_fed,0.2,effectiveness_dauer_prod,0.13079314433728187
8,m2,0.8500989999999999,s_fed,0.2,effectiveness_dauer_prod,0.11721697208331586
9,m2,0.800099,s_fed,0.2,effectiveness_dauer_prod,0.08770287959475823
10,m2,0.990099,s_fed,0.3,effectiveness_dauer_prod,0.14798273188424454
11,m2,0.950099,s_fed,0.3,effectiveness_dauer_prod,0.14232148503005046
12,m2,0.900099,s_fed,0.3,effectiveness_dauer_prod,0.13069513382508008
13,m2,0.8500989999999999,s_fed,0.3,effectiveness_dauer_prod,0.11267672020619757
14,m2,0.800099,s_fed,0.3,effectiveness_dauer_prod,0.08529179225534712
15,m2,0.990099,s_fed,0.4,effectiveness_dauer_prod,0.14783322858728232
16,m2,0.950099,s_fed,0.4,effectiveness_dauer_prod,0.1418534187114199
17,m2,0.900099,s_fed,0.4,effectiveness_dauer_prod,0.1329089045205948
18,m2,0.8500989999999999,s_fed,0.4,effectiveness_dauer_prod,0.1103996662238029
19,m2,0.800099,s_fed,0.4,effectiveness_dauer_prod,0.09343776750371836
20,m2,0.990099,s_fed,0.5,effectiveness_dauer_prod,0.14808903791034012
21,m2,0.950099,s_fed,0.5,effectiveness_dauer_prod,0.14105986373998694
22,m2,0.900099,s_fed,0.5,effectiveness_dauer_prod,0.12776677681965115
23,m2,0.8500989999999999,s_fed,0.5,effectiveness_dauer_prod,0.11511610236582052
24,m2,0.800099,s_fed,0.5,effectiveness_dauer_prod,0.08236581723526457
25,m2,0.990099,s_fed,0.6,effectiveness_dauer_prod,0.14812804241914604
26,m2,0.950099,s_fed,0.6,effectiveness_dauer_prod,0.14348587443417293
27,m2,0.900099,s_fed,0.6,effectiveness_dauer_prod,0.13180973923834666
28,m2,0.8500989999999999,s_fed,0.6,effectiveness_dauer_prod,0.11107962286789909
29,m2,0.800099,s_fed,0.6,effectiveness_dauer_prod,0.08555753148553522
30,m2,0.990099,s_fed,0.7,effectiveness_dauer_prod,0.15014981254406015
31,m2,0.950099,s_fed,0.7,effectiveness_dauer_prod,0.1410790695697305
32,m2,0.900099,s_fed,0.7,effectiveness_dauer_prod,0.12988250699468035
33,m2,0.8500989999999999,s_fed,0.7,effectiveness_dauer_prod,0.10592484521989948
34,m2,0.800099,s_fed,0.7,effectiveness_dauer_prod,0.07687078302943647
35,m2,0.990099,s_fed,0.8,effectiveness_dauer_prod,0.14814660754854483
36,m2,0.950099,s_fed,0.8,effectiveness_dauer_prod,0.1434344593579473
37,m2,0.900099,s_fed,0.8,effectiveness_dauer_prod,0.1270553643446465
38,m2,0.8500989999999999,s_fed,0.8,effectiveness_dauer_prod,0.09822903488211297
39,m2,0.800099,s_fed,0.8,effectiveness_dauer_prod,0.07814525346015877
40,m2,0.990099,s_fed,0.9,effectiveness_dauer_prod,0.14766955529452983
41,m2,0.950099,s_fed,0.9,effectiveness_dauer_prod,0.1433855181555067
42,m2,0.900099,s_fed,0.9,effectiveness_dauer_prod,0.1216144584279774
43,m2,0.8500989999999999,s_fed,0.9,effectiveness_dauer_prod,0.10224314391611573
44,m2,0.800099,s_fed,0.9,effectiveness_dauer_prod,0.07222670839271562
