,a,b,c,d,e,f
0,m2,0.990099,s_fed,0.1,effectiveness_dauer_prod,0.15032165470430214
1,m2,0.950099,s_fed,0.1,effectiveness_dauer_prod,0.1489365059097016
2,m2,0.900099,s_fed,0.1,effectiveness_dauer_prod,0.1465297643465323
3,m2,0.8500989999999999,s_fed,0.1,effectiveness_dauer_prod,0.14399764983049052
4,m2,0.800099,s_fed,0.1,effectiveness_dauer_prod,0.14178069674731397
5,m2,0.990099,s_fed,0.2,effectiveness_dauer_prod,0.1604385882307696
6,m2,0.950099,s_fed,0.2,effectiveness_dauer_prod,0.15796852848881518
7,m2,0.900099,s_fed,0.2,effectiveness_dauer_prod,0.1558573262752657
8,m2,0.8500989999999999,s_fed,0.2,effectiveness_dauer_prod,0.15330664026005314
9,m2,0.800099,s_fed,0.2,effectiveness_dauer_prod,0.1492188152439104
10,m2,0.990099,s_fed,0.3,effectiveness_dauer_prod,0.1630894619863144
11,m2,0.950099,s_fed,0.3,effectiveness_dauer_prod,0.1596643002373262
12,m2,0.900099,s_fed,0.3,effectiveness_dauer_prod,0.15842319587505785
13,m2,0.8500989999999999,s_fed,0.3,effectiveness_dauer_prod,0.15457530268175917
14,m2,0.800099,s_fed,0.3,effectiveness_dauer_prod,0.15121578127185736
15,m2,0.990099,s_fed,0.4,effectiveness_dauer_prod,0.16559986525883388
16,m2,0.950099,s_fed,0.4,effectiveness_dauer_prod,0.16126014172730282
17,m2,0.900099,s_fed,0.4,effectiveness_dauer_prod,0.15801767717236515
18,m2,0.8500989999999999,s_fed,0.4,effectiveness_dauer_prod,0.15646530453997734
19,m2,0.800099,s_fed,0.4,effectiveness_dauer_prod,0.15148776227305397
20,m2,0.990099,s_fed,0.5,effectiveness_dauer_prod,0.16597528439815523
21,m2,0.950099,s_fed,0.5,effectiveness_dauer_prod,0.16235646659131073
22,m2,0.900099,s_fed,0.5,effectiveness_dauer_prod,0.15965663188114318
23,m2,0.8500989999999999,s_fed,0.5,effectiveness_dauer_prod,0.1555831448368869
24,m2,0.800099,s_fed,0.5,effectiveness_dauer_prod,0.15134421722250102
25,m2,0.990099,s_fed,0.6,effectiveness_dauer_prod,0.16617914984818982
26,m2,0.950099,s_fed,0.6,effectiveness_dauer_prod,0.16266298887078343
27,m2,0.900099,s_fed,0.6,effectiveness_dauer_prod,0.15970069704769746
28,m2,0.8500989999999999,s_fed,0.6,effectiveness_dauer_prod,0.15642857767435994
29,m2,0.800099,s_fed,0.6,effectiveness_dauer_prod,0.1514747097372055
30,m2,0.990099,s_fed,0.7,effectiveness_dauer_prod,0.1659110591752988
31,m2,0.950099,s_fed,0.7,effectiveness_dauer_prod,0.1627367526995943
32,m2,0.900099,s_fed,0.7,effectiveness_dauer_prod,0.1595272322523198
33,m2,0.8500989999999999,s_fed,0.7,effectiveness_dauer_prod,0.15744824263703455
34,m2,0.800099,s_fed,0.7,effectiveness_dauer_prod,0.15253764076783238
35,m2,0.990099,s_fed,0.8,effectiveness_dauer_prod,0.16646228041315195
36,m2,0.950099,s_fed,0.8,effectiveness_dauer_prod,0.16327799552019998
37,m2,0.900099,s_fed,0.8,effectiveness_dauer_prod,0.15993132524177933
38,m2,0.8500989999999999,s_fed,0.8,effectiveness_dauer_prod,0.15705631408549606
39,m2,0.800099,s_fed,0.8,effectiveness_dauer_prod,0.15299721692577906
40,m2,0.990099,s_fed,0.9,effectiveness_dauer_prod,0.16724977216955467
41,m2,0.950099,s_fed,0.9,effectiveness_dauer_prod,0.16236976265067454
42,m2,0.900099,s_fed,0.9,effectiveness_dauer_prod,0.1601497205659404
43,m2,0.8500989999999999,s_fed,0.9,effectiveness_dauer_prod,0.15777726136681053
44,m2,0.800099,s_fed,0.9,effectiveness_dauer_prod,0.1528577210671289
