,a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,r,s,t,u
0,m2,0.990099,s_fed,0.1,L2S_num_last_timepoint,935.6021505376344,2.8709235296790236,L2S_num_sum,1033.8602150537633,2.8570259597526713,L2S_num_max,994.9569892473119,2.945147353800737,Adult_num,143.72043010752688,2.271300175244953,Food_cons_Ad,4.883495476069445e-05,6.173705628956396e-06
1,m2,0.950099,s_fed,0.1,L2S_num_last_timepoint,1086.9358974358975,3.5147441568401345,L2S_num_sum,1194.9102564102564,3.6345818348238175,L2S_num_max,1150.3974358974358,3.5638572973246587,Adult_num,4.619718309859155,0.3370878941217259,Food_cons_Ad,2.471318064358644e-05,1.000579004164618e-05
2,m2,0.900099,s_fed,0.1,L2S_num_last_timepoint,1177.5070422535211,3.6978907054959596,L2S_num_sum,1283.4929577464789,3.700175276692188,L2S_num_max,1233.2112676056338,3.5065282889247134,Adult_num,3.142857142857143,0.29229492822774306,Food_cons_Ad,1.9346830790986242e-05,8.846755200298011e-06
3,m2,0.8500989999999999,s_fed,0.1,L2S_num_last_timepoint,1218.2957746478874,4.4051092690776645,L2S_num_sum,1310.8309859154929,4.171233570925569,L2S_num_max,1260.6901408450703,4.400045342243772,Adult_num,5.296875,1.7378660524961786,Food_cons_Ad,8.900547668879426e-05,6.806952934286331e-05
4,m2,0.800099,s_fed,0.1,L2S_num_last_timepoint,1222.6065573770493,4.371497266885228,L2S_num_sum,1306.4426229508197,4.461769882729092,L2S_num_max,1252.311475409836,4.485041378393873,Adult_num,5.107142857142857,0.7133597894746607,Food_cons_Ad,9.674766667069232e-05,3.660749777654234e-05
5,m2,0.990099,s_fed,0.2,L2S_num_last_timepoint,993.2758620689655,3.2898265926442356,L2S_num_sum,1098.0229885057472,3.432200343970014,L2S_num_max,1057.2068965517242,3.4417339709542096,Adult_num,150.26436781609195,2.5051382518902865,Food_cons_Ad,4.123894468008036e-05,5.099758416140825e-06
6,m2,0.950099,s_fed,0.2,L2S_num_last_timepoint,1162.8977272727273,3.593759822038362,L2S_num_sum,1275.0227272727273,3.8180597519921635,L2S_num_max,1229.125,3.5803514542639743,Adult_num,5.172413793103448,0.27611255668530427,Food_cons_Ad,2.121158556602106e-05,8.32656747710973e-06
7,m2,0.900099,s_fed,0.2,L2S_num_last_timepoint,1262.0140845070423,4.339676709938112,L2S_num_sum,1374.0985915492959,4.103693920676659,L2S_num_max,1322.9859154929577,4.19847116745636,Adult_num,3.246376811594203,0.24981305636284817,Food_cons_Ad,4.790643814910879e-05,2.752206114604358e-05
8,m2,0.8500989999999999,s_fed,0.2,L2S_num_last_timepoint,1304.939393939394,4.231190588224888,L2S_num_sum,1408.439393939394,4.468336089299518,L2S_num_max,1356.121212121212,4.404940813125635,Adult_num,3.838709677419355,0.38217387903485817,Food_cons_Ad,2.2497136206385975e-05,9.324871993946885e-06
9,m2,0.800099,s_fed,0.2,L2S_num_last_timepoint,1290.5245901639344,7.176753857629013,L2S_num_sum,1379.016393442623,7.948691056393396,L2S_num_max,1320.2295081967213,7.5806192864739375,Adult_num,11.745762711864407,4.29872238643795,Food_cons_Ad,0.0007948700047681505,0.0007334015067006079
10,m2,0.990099,s_fed,0.3,L2S_num_last_timepoint,1005.8152173913044,2.961931153101932,L2S_num_sum,1111.945652173913,3.249622865046741,L2S_num_max,1069.195652173913,3.216664055667325,Adult_num,151.40217391304347,2.534334688452442,Food_cons_Ad,4.0622601756872635e-05,5.583234230400028e-06
11,m2,0.950099,s_fed,0.3,L2S_num_last_timepoint,1173.712643678161,3.821634976149882,L2S_num_sum,1288.1724137931035,4.093899429130268,L2S_num_max,1240.4137931034484,4.055599675269486,Adult_num,5.954022988505747,0.39676183470972487,Food_cons_Ad,1.9926034925656146e-05,1.0099373590818714e-05
12,m2,0.900099,s_fed,0.3,L2S_num_last_timepoint,1287.5394736842106,4.394312144622492,L2S_num_sum,1401.578947368421,4.261342476793489,L2S_num_max,1347.2894736842106,4.28910557025562,Adult_num,3.5492957746478875,0.22228802204847634,Food_cons_Ad,2.6868008383626676e-05,1.5856887130773598e-05
