time,m2,m2_v,sfed,sfed_v,L2S,L2S_n,L2S_sem,L2Ssum,L2Ssum_n,L2Ssum_sem,L2Smax,L2Smax_n,L2Smax_sem,Ad,Ad_n,Ad_sem,Food_cond_ad,Food_cond_ad_n,Food_cond_ad_sem,Food_cond_ad_n_cumul
100.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,0.0,0.0,Food_cons_Ad,0.0,0.0,0.0
101.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,0.0,0.0,Food_cons_Ad,0.0,0.0,0.0
102.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0,0.0
103.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0006499510031923272,8.356842845613977e-05,0.0006499510031923272
104.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,0.0,0.0,Adult_num,1.0,0.0,Food_cons_Ad,0.0006023657411248634,9.529992828912616e-05,0.0012523167443171906
105.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,1.0,0.0,L2S_num_sum,1.0,0.0,L2S_num_max,1.0,0.0,Adult_num,2.9137931034482767,0.11868528327554012,Food_cons_Ad,0.0005458643517473899,0.00010244658787918004,0.0017981810960645806
106.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,1.0,0.0,L2S_num_sum,1.0,0.0,L2S_num_max,1.0,0.0,Adult_num,3.35,0.21236494545121426,Food_cons_Ad,0.0015517720294419596,0.00021653607368957606,0.00334995312550654
107.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,0.0,0.0,L2S_num_sum,0.0,0.0,L2S_num_max,1.0,0.0,Adult_num,2.8076923076923075,0.20187369215815812,Food_cons_Ad,0.0016774492226627276,0.0002478905106620676,0.005027402348169268
108.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,1.0,0.0,L2S_num_sum,1.0,0.0,L2S_num_max,1.0,0.0,Adult_num,8.327868852459018,0.4476540620570535,Food_cons_Ad,0.0012477346143162662,0.0001999852628069973,0.006275136962485535
109.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,1.4545454545454546,0.20730462274529785,L2S_num_sum,1.4545454545454546,0.20730462274529785,L2S_num_max,1.2777777777777777,0.13541404807255336,Adult_num,12.725806451612904,0.6880291501788861,Food_cons_Ad,0.0038594157044386608,0.0005457905433172926,0.010134552666924194
110.0,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,1.181818181818182,0.12196734422726127,L2S_num_sum,1.181818181818182,0.12196734422726127,L2S_num_max,1.318181818181818,0.12107676425062334,Adult_num,11.612903225806454,0.7806337981175595,Food_cons_Ad,0.0055064591884695,0.0007711992916837874,0.015641011855393697
