,a,b,c,d,e,f
0,m2,0.990099,s_fed,0.1,effectiveness_dauer_prod,0.15100575811221376
1,m2,0.950099,s_fed,0.1,effectiveness_dauer_prod,0.14564288411867923
2,m2,0.900099,s_fed,0.1,effectiveness_dauer_prod,0.15583365154769113
3,m2,0.8500989999999999,s_fed,0.1,effectiveness_dauer_prod,0.15313917549395606
4,m2,0.800099,s_fed,0.1,effectiveness_dauer_prod,0.12135050031887055
5,m2,0.990099,s_fed,0.2,effectiveness_dauer_prod,0.1318966292327062
6,m2,0.950099,s_fed,0.2,effectiveness_dauer_prod,0.1263616031825399
7,m2,0.900099,s_fed,0.2,effectiveness_dauer_prod,0.1249339085257917
8,m2,0.8500989999999999,s_fed,0.2,effectiveness_dauer_prod,0.13345045590758328
9,m2,0.800099,s_fed,0.2,effectiveness_dauer_prod,0.11399973228832255
10,m2,0.990099,s_fed,0.3,effectiveness_dauer_prod,0.1321353924197798
11,m2,0.950099,s_fed,0.3,effectiveness_dauer_prod,0.1297217361377123
12,m2,0.900099,s_fed,0.3,effectiveness_dauer_prod,0.12899417189699997
13,m2,0.8500989999999999,s_fed,0.3,effectiveness_dauer_prod,0.12366935909499974
14,m2,0.800099,s_fed,0.3,effectiveness_dauer_prod,0.1175987263359871
15,m2,0.990099,s_fed,0.4,effectiveness_dauer_prod,0.1345240034522342
16,m2,0.950099,s_fed,0.4,effectiveness_dauer_prod,0.1332493656565935
17,m2,0.900099,s_fed,0.4,effectiveness_dauer_prod,0.12780073087907276
18,m2,0.8500989999999999,s_fed,0.4,effectiveness_dauer_prod,0.12532071086271052
19,m2,0.800099,s_fed,0.4,effectiveness_dauer_prod,0.12879161213979531
20,m2,0.990099,s_fed,0.5,effectiveness_dauer_prod,0.1441636908144533
21,m2,0.950099,s_fed,0.5,effectiveness_dauer_prod,0.13157347039459663
22,m2,0.900099,s_fed,0.5,effectiveness_dauer_prod,0.12707770248833253
23,m2,0.8500989999999999,s_fed,0.5,effectiveness_dauer_prod,0.12447211991074594
24,m2,0.800099,s_fed,0.5,effectiveness_dauer_prod,0.12325176572169909
25,m2,0.990099,s_fed,0.6,effectiveness_dauer_prod,0.13729025819102306
26,m2,0.950099,s_fed,0.6,effectiveness_dauer_prod,0.13544218702443164
27,m2,0.900099,s_fed,0.6,effectiveness_dauer_prod,0.13725338411354537
28,m2,0.8500989999999999,s_fed,0.6,effectiveness_dauer_prod,0.12765341587657997
29,m2,0.800099,s_fed,0.6,effectiveness_dauer_prod,0.1412912689293511
30,m2,0.990099,s_fed,0.7,effectiveness_dauer_prod,0.154153888320696
31,m2,0.950099,s_fed,0.7,effectiveness_dauer_prod,0.17253629757252326
32,m2,0.900099,s_fed,0.7,effectiveness_dauer_prod,0.18857823736727736
33,m2,0.8500989999999999,s_fed,0.7,effectiveness_dauer_prod,0.17996398278797346
34,m2,0.800099,s_fed,0.7,effectiveness_dauer_prod,0.14617858282591661
35,m2,0.990099,s_fed,0.8,effectiveness_dauer_prod,0.17193445131774024
36,m2,0.950099,s_fed,0.8,effectiveness_dauer_prod,0.2057010958822472
37,m2,0.900099,s_fed,0.8,effectiveness_dauer_prod,0.18379517508618026
38,m2,0.8500989999999999,s_fed,0.8,effectiveness_dauer_prod,0.2458164003867693
39,m2,0.800099,s_fed,0.8,effectiveness_dauer_prod,0.21608119834452355
40,m2,0.990099,s_fed,0.9,effectiveness_dauer_prod,0.22085180637628538
41,m2,0.950099,s_fed,0.9,effectiveness_dauer_prod,0.22059286828494148
42,m2,0.900099,s_fed,0.9,effectiveness_dauer_prod,0.23006680412805525
43,m2,0.8500989999999999,s_fed,0.9,effectiveness_dauer_prod,0.24048869738196546
44,m2,0.800099,s_fed,0.9,effectiveness_dauer_prod,0.2674084358013573
