,a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,r,s,t,u
0,m2,0.990099,s_fed,0.1,L2S_num_last_timepoint,41.43023255813954,3.330353735691704,L2S_num_sum,1245.9418604651162,3.2827266139911746,L2S_num_max,1196.8953488372092,3.2128346012577382,Adult_num,3.2375,0.16034352954938472,Food_cons_Ad,6.733836687625733e-06,3.955231179618441e-06
1,m2,0.950099,s_fed,0.1,L2S_num_last_timepoint,147.12790697674419,10.119380391639861,L2S_num_sum,1386.453488372093,3.5415322403208953,L2S_num_max,1332.6976744186047,3.515456189588249,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
2,m2,0.900099,s_fed,0.1,L2S_num_last_timepoint,366.746835443038,19.120337315119638,L2S_num_sum,1466.6962025316457,3.6481646926804707,L2S_num_max,1411.1518987341772,3.532438292183834,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
3,m2,0.8500989999999999,s_fed,0.1,L2S_num_last_timepoint,736.6388888888889,27.70090438767252,L2S_num_sum,1461.3333333333333,3.9614239231894297,L2S_num_max,1404.7916666666667,3.788053533101145,Adult_num,1.0,0.0,Food_cons_Ad,2.02015100628772e-05,0.0
4,m2,0.800099,s_fed,0.1,L2S_num_last_timepoint,1003.1346153846154,23.014341204792586,L2S_num_sum,1422.9807692307693,5.542955143507631,L2S_num_max,1367.5384615384614,5.3917050934586275,Adult_num,1.0,0.0,Food_cons_Ad,3.585768036160703e-05,3.711938083502358e-05
5,m2,0.990099,s_fed,0.2,L2S_num_last_timepoint,42.08888888888889,6.148691170259491,L2S_num_sum,1265.0333333333333,3.035225980723253,L2S_num_max,1214.0111111111112,2.9283365018003638,Adult_num,3.261904761904762,0.2143175854414323,Food_cons_Ad,8.224900525600002e-06,4.242657978124161e-06
6,m2,0.950099,s_fed,0.2,L2S_num_last_timepoint,109.91954022988506,8.195294325119061,L2S_num_sum,1417.816091954023,3.7994895736071963,L2S_num_max,1361.8045977011495,3.699188922583776,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
7,m2,0.900099,s_fed,0.2,L2S_num_last_timepoint,329.9620253164557,24.436282843231478,L2S_num_sum,1498.987341772152,3.348448059131536,L2S_num_max,1438.8227848101267,3.2846539353087114,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
8,m2,0.8500989999999999,s_fed,0.2,L2S_num_last_timepoint,634.64,25.90861027701962,L2S_num_sum,1509.0533333333333,4.381159225154473,L2S_num_max,1448.44,4.239209513258019,Adult_num,1.0769230769230769,0.07692307692307694,Food_cons_Ad,2.02015100628772e-06,0.0
9,m2,0.800099,s_fed,0.2,L2S_num_last_timepoint,956.3968253968254,20.15404753884244,L2S_num_sum,1467.4761904761904,4.241123204200626,L2S_num_max,1408.888888888889,3.981531295210674,Adult_num,1.0,0.0,Food_cons_Ad,4.04030201257544e-06,0.0
10,m2,0.990099,s_fed,0.3,L2S_num_last_timepoint,28.0,2.4127102623282113,L2S_num_sum,1287.9080459770114,3.711481574545373,L2S_num_max,1236.551724137931,3.6377229461954768,Adult_num,2.8552631578947367,0.17442029031374234,Food_cons_Ad,2.424181207545264e-06,1.4284614367114548e-06
11,m2,0.950099,s_fed,0.3,L2S_num_last_timepoint,103.96296296296296,9.022801097405784,L2S_num_sum,1438.4074074074074,3.609605574096524,L2S_num_max,1378.8395061728395,3.5727214438674344,Adult_num,1.2,0.19999999999999998,Food_cons_Ad,0.0,0.0
12,m2,0.900099,s_fed,0.3,L2S_num_last_timepoint,263.05128205128204,17.90769704712941,L2S_num_sum,1515.2435897435898,3.347863066499773,L2S_num_max,1455.474358974359,3.2090927861024787,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
13,m2,0.8500989999999999,s_fed,0.3,L2S_num_last_timepoint,564.581081081081,23.997238570284907,L2S_num_sum,1526.4594594594594,4.078559773914381,L2S_num_max,1464.9324324324325,4.010460733012275,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
14,m2,0.800099,s_fed,0.3,L2S_num_last_timepoint,866.5342465753424,22.659607097928443,L2S_num_sum,1493.5068493150684,3.790615830482446,L2S_num_max,1435.6301369863013,3.7983066627519144,Adult_num,1.0,0.0,Food_cons_Ad,8.08060402515088e-06,8.143480952596152e-06
15,m2,0.990099,s_fed,0.4,L2S_num_last_timepoint,26.177777777777777,3.084639475461836,L2S_num_sum,1308.9777777777779,3.51024815957038,L2S_num_max,1257.2555555555555,3.385972425492422,Adult_num,2.6666666666666665,0.16450113509081213,Food_cons_Ad,4.04030201257544e-06,2.1506134406793524e-06
16,m2,0.950099,s_fed,0.4,L2S_num_last_timepoint,91.15116279069767,9.543499910670544,L2S_num_sum,1457.8720930232557,3.1654252425615206,L2S_num_max,1398.6162790697674,3.31502274731653,Adult_num,1.0909090909090908,0.09090909090909091,Food_cons_Ad,0.0,0.0
17,m2,0.900099,s_fed,0.4,L2S_num_last_timepoint,207.13888888888889,14.809659664824594,L2S_num_sum,1532.4722222222222,3.8368004438108128,L2S_num_max,1474.6944444444443,3.8185896753027793,Adult_num,1.2,0.20000000000000004,Food_cons_Ad,0.0,0.0
18,m2,0.8500989999999999,s_fed,0.4,L2S_num_last_timepoint,498.77027027027026,28.645295614905862,L2S_num_sum,1550.054054054054,3.548306920724631,L2S_num_max,1488.527027027027,3.6468618357139237,Adult_num,1.125,0.125,Food_cons_Ad,0.0,0.0
19,m2,0.800099,s_fed,0.4,L2S_num_last_timepoint,862.2739726027397,29.39325720906816,L2S_num_sum,1508.0684931506848,3.3244933448070535,L2S_num_max,1448.2328767123288,3.2265734865659734,Adult_num,1.2,0.19999999999999998,Food_cons_Ad,7.0705285220070204e-06,0.0
20,m2,0.990099,s_fed,0.5,L2S_num_last_timepoint,19.091954022988507,3.1400795352686366,L2S_num_sum,1326.712643678161,3.5745360096151724,L2S_num_max,1276.3218390804598,3.556828306278,Adult_num,2.3698630136986303,0.18247708860902365,Food_cons_Ad,3.5352642610035102e-06,3.846249643707617e-06
21,m2,0.950099,s_fed,0.5,L2S_num_last_timepoint,95.45238095238095,17.050147129670275,L2S_num_sum,1472.892857142857,3.3567743416591536,L2S_num_max,1418.095238095238,3.421885413652933,Adult_num,1.125,0.125,Food_cons_Ad,0.0,0.0
22,m2,0.900099,s_fed,0.5,L2S_num_last_timepoint,246.88095238095238,20.8244610236469,L2S_num_sum,1552.2619047619048,3.7752446907364483,L2S_num_max,1494.904761904762,3.672072075006764,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
23,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,484.2142857142857,30.282964297586858,L2S_num_sum,1565.3,4.080522334932125,L2S_num_max,1507.442857142857,4.169227488720938,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
24,m2,0.800099,s_fed,0.5,L2S_num_last_timepoint,860.936507936508,33.13177056382968,L2S_num_sum,1525.2063492063492,4.1139154615850435,L2S_num_max,1468.4920634920634,4.116697171841242,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
25,m2,0.990099,s_fed,0.6,L2S_num_last_timepoint,21.522222222222222,4.6067373929588,L2S_num_sum,1333.6521739130435,3.477950296693526,L2S_num_max,1284.141304347826,3.5016063995524007,Adult_num,2.3529411764705883,0.19628318253143254,Food_cons_Ad,3.03022650943158e-06,0.0
26,m2,0.950099,s_fed,0.6,L2S_num_last_timepoint,87.47674418604652,15.62553179828634,L2S_num_sum,1486.3720930232557,3.890605560974839,L2S_num_max,1431.8023255813953,4.0261735938458525,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
27,m2,0.900099,s_fed,0.6,L2S_num_last_timepoint,243.0731707317073,29.622922696417547,L2S_num_sum,1571.3536585365853,4.205227957126704,L2S_num_max,1514.2317073170732,4.301260600374029,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
28,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,562.9342105263158,34.515800274739746,L2S_num_sum,1575.157894736842,5.094512101756161,L2S_num_max,1517.4473684210527,4.925849992973591,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
29,m2,0.800099,s_fed,0.6,L2S_num_last_timepoint,871.7704918032787,29.57471222132366,L2S_num_sum,1541.672131147541,4.414130397342229,L2S_num_max,1486.672131147541,4.490288324956806,Adult_num,1.1111111111111112,0.11111111111111112,Food_cons_Ad,0.0,0.0
30,m2,0.990099,s_fed,0.7,L2S_num_last_timepoint,24.24137931034483,4.356352166818885,L2S_num_sum,1341.7386363636363,3.8924777521171143,L2S_num_max,1291.4204545454545,3.8660203398666395,Adult_num,2.4266666666666667,0.17312530829538575,Food_cons_Ad,9.09067952829474e-06,8.911204809672948e-06
31,m2,0.950099,s_fed,0.7,L2S_num_last_timepoint,73.95180722891567,11.254357612506828,L2S_num_sum,1504.9518072289156,3.2795102778002416,L2S_num_max,1451.3493975903614,3.3169983906418095,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
32,m2,0.900099,s_fed,0.7,L2S_num_last_timepoint,260.8076923076923,29.920296262498244,L2S_num_sum,1570.8461538461538,4.070027909058093,L2S_num_max,1514.8461538461538,3.863043170673498,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
33,m2,0.8500989999999999,s_fed,0.7,L2S_num_last_timepoint,563.972972972973,35.033257447034956,L2S_num_sum,1594.445945945946,3.4756327358390586,L2S_num_max,1536.8918918918919,3.680379528239892,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
34,m2,0.800099,s_fed,0.7,L2S_num_last_timepoint,995.0461538461539,27.75907189524187,L2S_num_sum,1557.323076923077,4.091155310563011,L2S_num_max,1499.876923076923,3.9040479296092654,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
35,m2,0.990099,s_fed,0.8,L2S_num_last_timepoint,24.20689655172414,4.105535669124751,L2S_num_sum,1352.125,3.5627606506051626,L2S_num_max,1303.840909090909,3.615748612117319,Adult_num,2.7564102564102564,0.20335669450524374,Food_cons_Ad,2.272669882073685e-06,1.623468161248803e-06
36,m2,0.950099,s_fed,0.8,L2S_num_last_timepoint,85.60493827160494,12.718930663622338,L2S_num_sum,1511.8271604938273,4.97638838879449,L2S_num_max,1459.962962962963,5.076070842581159,Adult_num,1.3333333333333333,0.3333333333333333,Food_cons_Ad,0.0,0.0
37,m2,0.900099,s_fed,0.8,L2S_num_last_timepoint,276.06666666666666,25.613413809310288,L2S_num_sum,1588.92,4.066508341327985,L2S_num_max,1531.8933333333334,3.991096998978508,Adult_num,1.1666666666666667,0.16666666666666669,Food_cons_Ad,0.0,0.0
38,m2,0.8500989999999999,s_fed,0.8,L2S_num_last_timepoint,704.0151515151515,41.29322340891398,L2S_num_sum,1599.7424242424242,4.123066650470745,L2S_num_max,1540.469696969697,4.173968596520715,Adult_num,1.1428571428571428,0.14285714285714285,Food_cons_Ad,0.0,0.0
39,m2,0.800099,s_fed,0.8,L2S_num_last_timepoint,1061.2058823529412,22.1666661489234,L2S_num_sum,1559.4411764705883,3.8869777838182857,L2S_num_max,1501.0588235294117,3.62842175115796,Adult_num,1.1666666666666667,0.11236664374387369,Food_cons_Ad,0.0,0.0
