,a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,r,s,t,u
0,m2,0.990099,s_fed,0.1,L2S_num_last_timepoint,1519.0898876404494,4.1022316496032625,L2S_num_sum,1667.9775280898875,4.283492601634308,L2S_num_max,1612.4494382022472,4.286473345009362,Adult_num,221.93258426966293,2.442745704387717,Food_cons_Ad,2.346393783739932e-05,2.9535872999719108e-06
1,m2,0.950099,s_fed,0.1,L2S_num_last_timepoint,1667.1234567901236,4.972187545380301,L2S_num_sum,1822.1604938271605,5.145070060055317,L2S_num_max,1761.7283950617284,5.108212110992316,Adult_num,1.3666666666666667,0.11227361214762051,Food_cons_Ad,7.0705285220070204e-06,8.688992210820828e-06
2,m2,0.900099,s_fed,0.1,L2S_num_last_timepoint,1787.2602739726028,5.030615076778173,L2S_num_sum,1941.041095890411,5.078397497251765,L2S_num_max,1876.6712328767123,5.060105054622939,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
3,m2,0.8500989999999999,s_fed,0.1,L2S_num_last_timepoint,1841.3972602739725,4.7331267128847845,L2S_num_sum,1989.7671232876712,5.181027344893404,L2S_num_max,1923.041095890411,4.951993216616331,Adult_num,1.125,0.125,Food_cons_Ad,0.0,0.0
4,m2,0.800099,s_fed,0.1,L2S_num_last_timepoint,1857.095238095238,5.233303212301622,L2S_num_sum,2007.3015873015872,5.304194348431907,L2S_num_max,1937.5555555555557,5.142853191985485,Adult_num,1.1666666666666667,0.16666666666666669,Food_cons_Ad,4.54533976414737e-06,4.5733067867270784e-06
5,m2,0.990099,s_fed,0.2,L2S_num_last_timepoint,1594.9302325581396,3.8913348859981416,L2S_num_sum,1749.0348837209303,4.421760878650811,L2S_num_max,1691.593023255814,4.321940902183131,Adult_num,221.2093023255814,2.403492458849308,Food_cons_Ad,2.5446600928600134e-05,3.356186173077645e-06
6,m2,0.950099,s_fed,0.2,L2S_num_last_timepoint,1751.289156626506,3.8398566388473885,L2S_num_sum,1911.8313253012047,4.065031865330208,L2S_num_max,1848.686746987952,4.074350425191639,Adult_num,1.3953488372093024,0.08891828645025837,Food_cons_Ad,2.02015100628772e-06,0.0
7,m2,0.900099,s_fed,0.2,L2S_num_last_timepoint,1863.342105263158,5.112439340577092,L2S_num_sum,2025.6842105263158,5.485266086920608,L2S_num_max,1960.1842105263158,5.443576949877131,Adult_num,1.1,0.09999999999999999,Food_cons_Ad,0.0,0.0
8,m2,0.8500989999999999,s_fed,0.2,L2S_num_last_timepoint,1930.662162162162,5.593084169940159,L2S_num_sum,2088.9189189189187,5.847081209112762,L2S_num_max,2021.0675675675675,5.848777108251524,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
9,m2,0.800099,s_fed,0.2,L2S_num_last_timepoint,1949.774193548387,6.1294608661958785,L2S_num_sum,2099.2419354838707,5.302867601943243,L2S_num_max,2026.967741935484,5.711324891461743,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
10,m2,0.990099,s_fed,0.3,L2S_num_last_timepoint,1627.0481927710844,4.085729255369275,L2S_num_sum,1781.120481927711,4.478157312464709,L2S_num_max,1724.313253012048,4.456599332583013,Adult_num,222.0843373493976,3.0245447497223297,Food_cons_Ad,2.4548670456154573e-05,3.349841423325555e-06
11,m2,0.950099,s_fed,0.3,L2S_num_last_timepoint,1772.297619047619,4.332321909477559,L2S_num_sum,1937.1666666666667,4.2748994993549285,L2S_num_max,1872.9761904761904,4.2409153754341595,Adult_num,1.4285714285714286,0.10304795824770659,Food_cons_Ad,4.04030201257544e-06,0.0
12,m2,0.900099,s_fed,0.3,L2S_num_last_timepoint,1875.9506172839506,4.436204209506916,L2S_num_sum,2039.2222222222222,4.651231086205452,L2S_num_max,1971.888888888889,4.626280269914748,Adult_num,1.1,0.09999999999999999,Food_cons_Ad,0.0,0.0
13,m2,0.8500989999999999,s_fed,0.3,L2S_num_last_timepoint,1951.8142857142857,5.0694266016197815,L2S_num_sum,2114.6428571428573,4.938924523724775,L2S_num_max,2040.642857142857,4.968098465828135,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
14,m2,0.800099,s_fed,0.3,L2S_num_last_timepoint,1959.2096774193549,5.600820419277649,L2S_num_sum,2108.1612903225805,5.846538863587677,L2S_num_max,2036.2096774193549,5.632408727948894,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
15,m2,0.990099,s_fed,0.4,L2S_num_last_timepoint,1631.5714285714287,4.286641704970749,L2S_num_sum,1786.8809523809523,4.24660793262349,L2S_num_max,1728.0833333333333,4.15609818608017,Adult_num,225.21428571428572,3.10806842539536,Food_cons_Ad,2.186874312228333e-05,2.9007409889431776e-06
16,m2,0.950099,s_fed,0.4,L2S_num_last_timepoint,1790.320987654321,4.859692718798182,L2S_num_sum,1953.1604938271605,4.926605046165392,L2S_num_max,1889.3703703703704,4.83382642581961,Adult_num,1.4102564102564104,0.1310084869043087,Food_cons_Ad,3.03022650943158e-06,0.0
17,m2,0.900099,s_fed,0.4,L2S_num_last_timepoint,1894.12,4.976447591468298,L2S_num_sum,2059.52,4.948650193612267,L2S_num_max,1992.5066666666667,4.925073679728126,Adult_num,1.0,0.0,Food_cons_Ad,0.0,0.0
18,m2,0.8500989999999999,s_fed,0.4,L2S_num_last_timepoint,1954.7246376811595,5.301758786574431,L2S_num_sum,2111.710144927536,5.511210826854407,L2S_num_max,2041.5797101449275,5.537226023585737,Adult_num,1.25,0.25,Food_cons_Ad,0.0,0.0
