,a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,r,s,t,u
0,m2,0.990099,s_fed,0.1,L2S_num_last_timepoint,599.3882352941176,4.9495520584364865,L2S_num_sum,613.4235294117647,5.239271456788993,L2S_num_max,599.3882352941176,4.9495520584364865,Adult_num,748.2,2.9377195370612514,Food_cons_Ad,0.005924710754481839,0.0006947779539394614
1,m2,0.950099,s_fed,0.1,L2S_num_last_timepoint,581.8651685393259,8.944403112598566,L2S_num_sum,594.0674157303371,9.183769570954091,L2S_num_max,581.8651685393259,8.944403112598566,Adult_num,435.5056179775281,5.017134165925122,Food_cons_Ad,0.007443904634118591,0.0008882099995129019
2,m2,0.900099,s_fed,0.1,L2S_num_last_timepoint,503.84507042253523,11.257327555735076,L2S_num_sum,512.8732394366198,11.538020947951082,L2S_num_max,503.84507042253523,11.257327555735076,Adult_num,324.15492957746477,4.370453562386338,Food_cons_Ad,0.009498294786267668,0.0012200055744712797
3,m2,0.8500989999999999,s_fed,0.1,L2S_num_last_timepoint,324.027397260274,15.679218383524155,L2S_num_sum,329.67123287671234,16.008892776926217,L2S_num_max,324.71232876712327,15.522795623275117,Adult_num,253.41095890410958,4.642789356058814,Food_cons_Ad,0.013662488805284772,0.0016895059737682887
4,m2,0.800099,s_fed,0.1,L2S_num_last_timepoint,164.57142857142858,11.300205597876255,L2S_num_sum,167.78571428571428,11.549979481704822,L2S_num_max,165.98591549295776,11.000813815839406,Adult_num,179.95774647887325,6.524321826802034,Food_cons_Ad,0.015108524432623874,0.0018475203722104264
5,m2,0.990099,s_fed,0.2,L2S_num_last_timepoint,610.4772727272727,6.205720413434671,L2S_num_sum,624.9772727272727,6.429932966216152,L2S_num_max,610.4772727272727,6.205720413434671,Adult_num,747.375,2.971622688941792,Food_cons_Ad,0.006393812369292787,0.0007615003248075018
6,m2,0.950099,s_fed,0.2,L2S_num_last_timepoint,602.8533333333334,8.66602963701773,L2S_num_sum,615.4533333333334,9.031462390605016,L2S_num_max,602.8533333333334,8.66602963701773,Adult_num,428.61333333333334,5.639720564713117,Food_cons_Ad,0.0074079745460973205,0.0009469909167558912
7,m2,0.900099,s_fed,0.2,L2S_num_last_timepoint,474.84,15.576975848237568,L2S_num_sum,483.24,15.904431248345015,L2S_num_max,474.84,15.576975848237568,Adult_num,324.18666666666667,5.2971756313784475,Food_cons_Ad,0.011200673383668763,0.001409252923737748
8,m2,0.8500989999999999,s_fed,0.2,L2S_num_last_timepoint,312.2173913043478,15.875513021967631,L2S_num_sum,317.6231884057971,16.154756972043188,L2S_num_max,313.60869565217394,15.62148466701387,Adult_num,263.4347826086956,4.209075479749983,Food_cons_Ad,0.014573969549151335,0.0018406379759417044
9,m2,0.800099,s_fed,0.2,L2S_num_last_timepoint,174.20289855072463,11.685958590545424,L2S_num_sum,176.92753623188406,11.873432392435674,L2S_num_max,175.28571428571428,11.37006244589983,Adult_num,188.1014492753623,5.312170753150661,Food_cons_Ad,0.015528666564927176,0.001916512554013881
10,m2,0.990099,s_fed,0.3,L2S_num_last_timepoint,616.0769230769231,7.288896849445973,L2S_num_sum,630.4175824175824,7.510270801060799,L2S_num_max,616.0769230769231,7.288896849445973,Adult_num,740.065934065934,3.714072574821121,Food_cons_Ad,0.006570929638528941,0.0007819254550781198
11,m2,0.950099,s_fed,0.3,L2S_num_last_timepoint,595.8227848101266,8.881431813581045,L2S_num_sum,607.7721518987341,9.12785503511425,L2S_num_max,595.8227848101266,8.881431813581045,Adult_num,424.5822784810127,5.276072263038961,Food_cons_Ad,0.007569748750111476,0.0009416147135821763
12,m2,0.900099,s_fed,0.3,L2S_num_last_timepoint,503.55696202531647,13.64732618932964,L2S_num_sum,513.2911392405064,13.904355815552309,L2S_num_max,503.5822784810127,13.640390120771738,Adult_num,318.46835443037975,4.08597300671052,Food_cons_Ad,0.010278822392606758,0.00128011042161071
13,m2,0.8500989999999999,s_fed,0.3,L2S_num_last_timepoint,304.68918918918916,17.68344299389558,L2S_num_sum,310.05405405405406,18.000255992789597,L2S_num_max,305.8783783783784,17.491553498748868,Adult_num,246.21621621621622,6.231147658073603,Food_cons_Ad,0.01453902679225272,0.0017784889957248435
14,m2,0.800099,s_fed,0.3,L2S_num_last_timepoint,156.4857142857143,12.747731383559518,L2S_num_sum,159.25714285714287,12.957258702781294,L2S_num_max,161.87142857142857,12.333930735269726,Adult_num,167.85714285714286,7.113958102328957,Food_cons_Ad,0.014807721305739032,0.0018392041518290846
15,m2,0.990099,s_fed,0.4,L2S_num_last_timepoint,611.0975609756098,6.46891926970384,L2S_num_sum,625.4268292682926,6.69494972708382,L2S_num_max,611.0975609756098,6.46891926970384,Adult_num,745.4146341463414,2.8238430368900693,Food_cons_Ad,0.006917649899208014,0.0008469512798342514
16,m2,0.950099,s_fed,0.4,L2S_num_last_timepoint,606.0238095238095,9.930004258010504,L2S_num_sum,618.7619047619048,10.186719485992212,L2S_num_max,606.0238095238095,9.930004258010504,Adult_num,418.82142857142856,4.074435105958794,Food_cons_Ad,0.0076847145514603405,0.0009494370470708588
17,m2,0.900099,s_fed,0.4,L2S_num_last_timepoint,468.0,14.088816019882765,L2S_num_sum,477.32894736842104,14.502285218083033,L2S_num_max,468.17105263157896,14.0364111492268,Adult_num,326.5131578947368,4.451748854892424,Food_cons_Ad,0.01157208948737339,0.0014634350545930234
18,m2,0.8500989999999999,s_fed,0.4,L2S_num_last_timepoint,348.94029850746267,15.909014261709997,L2S_num_sum,355.17910447761193,16.185085704567484,L2S_num_max,349.4776119402985,15.797642768943673,Adult_num,255.22388059701493,3.5808059663147724,Food_cons_Ad,0.013912659374273302,0.0018002040439450073
19,m2,0.800099,s_fed,0.4,L2S_num_last_timepoint,168.08474576271186,13.596082912528312,L2S_num_sum,171.0,13.802544255929014,L2S_num_max,172.6271186440678,13.186161970314002,Adult_num,175.71186440677965,6.043048899715991,Food_cons_Ad,0.015705133280746634,0.0020992791812619593
20,m2,0.990099,s_fed,0.5,L2S_num_last_timepoint,593.0113636363636,8.048093654579278,L2S_num_sum,607.3636363636364,8.311609853945646,L2S_num_max,593.0113636363636,8.048093654579278,Adult_num,734.2045454545455,3.196914292804123,Food_cons_Ad,0.007724655713469128,0.0009473195517808291
21,m2,0.950099,s_fed,0.5,L2S_num_last_timepoint,589.493670886076,9.974746975284223,L2S_num_sum,601.8354430379746,10.213247698728429,L2S_num_max,589.493670886076,9.974746975284223,Adult_num,429.40506329113924,4.488888477362872,Food_cons_Ad,0.008537004723381553,0.0010751201841777774
22,m2,0.900099,s_fed,0.5,L2S_num_last_timepoint,440.4404761904762,15.541731721300122,L2S_num_sum,448.7142857142857,15.850098966342419,L2S_num_max,440.4404761904762,15.541731721300122,Adult_num,319.79761904761904,3.8658952690396617,Food_cons_Ad,0.013189205178801401,0.0015636625841386675
23,m2,0.8500989999999999,s_fed,0.5,L2S_num_last_timepoint,299.943661971831,16.308542740770644,L2S_num_sum,305.2112676056338,16.6140218044971,L2S_num_max,301.4225352112676,16.04215600862812,Adult_num,247.0281690140845,3.9236153323243435,Food_cons_Ad,0.015582178711520659,0.0019297437494614274
24,m2,0.800099,s_fed,0.5,L2S_num_last_timepoint,160.13793103448276,11.609742249912976,L2S_num_sum,163.17241379310346,11.835255961948452,L2S_num_max,163.24137931034483,11.311631218067879,Adult_num,169.39655172413794,6.4151561529341565,Food_cons_Ad,0.015491266765294153,0.002081486752034014
25,m2,0.990099,s_fed,0.6,L2S_num_last_timepoint,611.4494382022472,5.899957826842294,L2S_num_sum,625.5505617977528,6.0421149461476205,L2S_num_max,611.4494382022472,5.899957826842294,Adult_num,740.943820224719,2.47868129616693,Food_cons_Ad,0.007274166552938596,0.0008345683885970041
26,m2,0.950099,s_fed,0.6,L2S_num_last_timepoint,558.5232558139535,12.994524014983172,L2S_num_sum,570.0116279069767,13.29339029350671,L2S_num_max,558.5232558139535,12.994524014983172,Adult_num,431.43023255813955,4.047648510828971,Food_cons_Ad,0.009838017949981296,0.0012259515251909904
27,m2,0.900099,s_fed,0.6,L2S_num_last_timepoint,410.2962962962963,16.50767165877624,L2S_num_sum,418.2716049382716,16.800527368501786,L2S_num_max,410.6296296296296,16.440638114703933,Adult_num,322.95061728395063,3.9905328256877337,Food_cons_Ad,0.014465054349232358,0.0017427078268204554
28,m2,0.8500989999999999,s_fed,0.6,L2S_num_last_timepoint,279.1212121212121,18.652765159334535,L2S_num_sum,284.59090909090907,19.014311592813208,L2S_num_max,280.42424242424244,18.461262418175945,Adult_num,236.57575757575756,6.20782499685974,Food_cons_Ad,0.015357846029293722,0.0019797924178379445
29,m2,0.800099,s_fed,0.6,L2S_num_last_timepoint,117.6923076923077,10.07934681656112,L2S_num_sum,120.21538461538462,10.291484818203523,L2S_num_max,123.58461538461539,9.67771260690124,Adult_num,145.75,6.293696455928351,Food_cons_Ad,0.015513528698770233,0.00199020407441685
30,m2,0.990099,s_fed,0.7,L2S_num_last_timepoint,568.4239130434783,8.048174256428448,L2S_num_sum,581.554347826087,8.281383345334453,L2S_num_max,568.4239130434783,8.048174256428448,Adult_num,735.1413043478261,3.562042470992601,Food_cons_Ad,0.00982993402669893,0.0011447454925121211
