,a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,r,s,t,u
0,m2,0.990099,s_fed,0.1,L2S_num_last_timepoint,989.8924731182796,2.9389718415081796,L2S_num_sum,1035.741935483871,2.9128651466796587,L2S_num_max,994.6236559139785,2.9732685462593964,Adult_num,803.6989247311828,5.275437826423258,Food_cons_Ad,0.0009328318797206435,0.00010665395344563566
1,m2,0.950099,s_fed,0.1,L2S_num_last_timepoint,1142.1153846153845,4.161771247497123,L2S_num_sum,1187.4871794871794,4.546197673143777,L2S_num_max,1143.4358974358975,4.192090523621638,Adult_num,243.92307692307693,10.047402953208966,Food_cons_Ad,0.001036907252406861,0.00019867364444990377
2,m2,0.900099,s_fed,0.1,L2S_num_last_timepoint,1185.2676056338028,11.379620276813208,L2S_num_sum,1224.8732394366198,12.032215803158977,L2S_num_max,1185.380281690141,11.389895733844112,Adult_num,204.29577464788733,11.749539044277306,Food_cons_Ad,0.002951981223976774,0.0007257891530932597
3,m2,0.8500989999999999,s_fed,0.1,L2S_num_last_timepoint,1068.8732394366198,22.428468270588038,L2S_num_sum,1096.8591549295775,23.304167516814882,L2S_num_max,1068.8732394366198,22.428468270588038,Adult_num,258.67605633802816,11.133464602877945,Food_cons_Ad,0.008122159384935152,0.0013777588206672186
4,m2,0.800099,s_fed,0.1,L2S_num_last_timepoint,848.639344262295,31.039257997607056,L2S_num_sum,867.0491803278688,31.91498634075971,L2S_num_max,848.639344262295,31.039257997607056,Adult_num,290.78688524590166,9.375561615355767,Food_cons_Ad,0.016131816509021752,0.0025194343149391057
5,m2,0.990099,s_fed,0.2,L2S_num_last_timepoint,1052.83908045977,3.37486319238075,L2S_num_sum,1100.528735632184,3.58465197375016,L2S_num_max,1056.7356321839081,3.472905004657524,Adult_num,817.1724137931035,6.149918163951158,Food_cons_Ad,0.0010543911145863899,0.00012384393076626872
6,m2,0.950099,s_fed,0.2,L2S_num_last_timepoint,1222.3977272727273,3.987851843169954,L2S_num_sum,1269.25,4.299864217437715,L2S_num_max,1223.1022727272727,3.9843620576523384,Adult_num,256.5,7.347580441819423,Food_cons_Ad,0.0009919400566101406,0.00014683221439831026
7,m2,0.900099,s_fed,0.2,L2S_num_last_timepoint,1266.225352112676,8.939753578117475,L2S_num_sum,1306.1830985915492,9.452758954653964,L2S_num_max,1266.2535211267605,8.940688046251585,Adult_num,215.11267605633802,10.850132347119546,Food_cons_Ad,0.0026563563091129795,0.0004930422003002157
8,m2,0.8500989999999999,s_fed,0.2,L2S_num_last_timepoint,1189.3636363636363,22.306506899399945,L2S_num_sum,1220.8636363636363,23.373893016816908,L2S_num_max,1189.3636363636363,22.306506899399945,Adult_num,237.57575757575756,12.78867251925274,Food_cons_Ad,0.006292908122154859,0.001265855385313403
9,m2,0.800099,s_fed,0.2,L2S_num_last_timepoint,870.8032786885246,36.87114484559989,L2S_num_sum,891.3934426229508,37.97767735690828,L2S_num_max,870.8852459016393,36.8406634030727,Adult_num,288.0983606557377,9.648627550922013,Food_cons_Ad,0.01692018871853294,0.0026954136941956626
10,m2,0.990099,s_fed,0.3,L2S_num_last_timepoint,1064.1195652173913,3.3262569477121904,L2S_num_sum,1112.2717391304348,3.6237623968016153,L2S_num_max,1067.6739130434783,3.4197896815089988,Adult_num,809.2826086956521,6.1325797720084285,Food_cons_Ad,0.0010892676184066498,0.00013259052368360793
11,m2,0.950099,s_fed,0.3,L2S_num_last_timepoint,1229.3563218390805,5.670352206787758,L2S_num_sum,1277.9770114942528,6.056514052902076,L2S_num_max,1230.0919540229886,5.6966586572040825,Adult_num,258.4022988505747,9.562124838520804,Food_cons_Ad,0.0011212999091222298,0.0002293301847695416
12,m2,0.900099,s_fed,0.3,L2S_num_last_timepoint,1290.2368421052631,8.954854969018696,L2S_num_sum,1331.3026315789473,9.486925809300537,L2S_num_max,1290.2763157894738,8.956338511820523,Adult_num,222.4078947368421,9.61174679035801,Food_cons_Ad,0.0026927018057757712,0.00048426532288830946
13,m2,0.8500989999999999,s_fed,0.3,L2S_num_last_timepoint,1181.0,25.821630602861283,L2S_num_sum,1212.6521739130435,26.7880827074957,L2S_num_max,1181.0,25.821630602861283,Adult_num,234.7246376811594,10.988153041848632,Food_cons_Ad,0.007223342698489901,0.0014170180033710616
14,m2,0.800099,s_fed,0.3,L2S_num_last_timepoint,899.0,35.76375886407121,L2S_num_sum,918.7377049180328,36.809128869194005,L2S_num_max,899.0819672131148,35.73224879391063,Adult_num,284.95081967213116,9.47909480788015,Food_cons_Ad,0.01620060099492437,0.002569333688365035
15,m2,0.990099,s_fed,0.4,L2S_num_last_timepoint,1080.1807228915663,3.5774929280713614,L2S_num_sum,1128.8072289156626,3.593651053784104,L2S_num_max,1084.421686746988,3.618897753016849,Adult_num,801.6024096385543,7.716070444013837,Food_cons_Ad,0.001096735113479853,0.0001421547147163591
16,m2,0.950099,s_fed,0.4,L2S_num_last_timepoint,1244.525641025641,4.248865173713297,L2S_num_sum,1293.1538461538462,4.61472966825951,L2S_num_max,1245.3461538461538,4.26615465793965,Adult_num,255.73076923076923,8.197887065577797,Food_cons_Ad,0.0009982135908248885,0.000167959564857514
